order_id,customer_id,order_date,order_status,channel,payment_method
2681,287.0,2023-09-01,delivered,web,contrareembolso
2682,1277.0,2023-10-07,delivered,marketplace,contrareembolso
2683,2533.0,2024-05-31,shipped,web,transferencia
2684,1992.0,2023-08-08,paid,app,contrareembolso
2685,2309.0,2025-07-04,shipped,app,transferencia
2686,178.0,2025-04-21,delivered,app,contrareembolso
2687,2519.0,2025-03-02,delivered,marketplace,transferencia
2688,1164.0,2024-09-24,delivered,web,transferencia
2689,2864.0,2023-01-15,delivered,web,transferencia
2690,225.0,2025-01-15,delivered,web,paypal
2691,1721.0,2025-07-01,delivered,web,tarjeta
2692,2587.0,2024-02-20,delivered,web,contrareembolso
2693,2188.0,2024-03-25,delivered,marketplace,transferencia
2694,2078.0,2024-02-24,delivered,web,transferencia
2695,2095.0,2023-12-28,delivered,web,paypal
2696,2793.0,2023-05-29,delivered,marketplace,paypal
2697,542.0,2023-11-22,cancelled,app,tarjeta
2698,2527.0,2025-01-15,delivered,marketplace,contrareembolso
2699,2438.0,2023-10-16,delivered,app,contrareembolso
2700,560.0,2024-03-02,delivered,web,tarjeta
2701,1085.0,2024-01-28,delivered,app,tarjeta
2702,2328.0,2023-10-07,shipped,marketplace,tarjeta
2703,2933.0,2024-01-23,cancelled,app,paypal
2704,113.0,2024-04-06,delivered,web,contrareembolso
2705,2748.0,2023-12-01,delivered,web,paypal
2706,1314.0,2024-01-20,delivered,app,transferencia
2707,1488.0,2024-12-17,delivered,web,tarjeta
2708,2273.0,2023-08-03,delivered,web,tarjeta
2709,415.0,2025-07-15,paid,marketplace,contrareembolso
2710,386.0,2024-10-29,delivered,web,tarjeta
2711,2239.0,2025-09-08,delivered,app,tarjeta
2712,1355.0,2023-06-08,delivered,app,paypal
2713,2518.0,2025-02-27,delivered,marketplace,transferencia
2714,359.0,2023-04-27,shipped,marketplace,paypal
2715,2097.0,2023-10-26,delivered,marketplace,paypal
2716,218.0,2024-04-21,refunded,app,contrareembolso
2717,1675.0,2023-09-08,delivered,app,contrareembolso
2718,1781.0,2023-10-16,delivered,app,tarjeta
2719,2596.0,2024-07-18,delivered,marketplace,tarjeta
2720,2883.0,2024-01-31,delivered,app,tarjeta
2721,272.0,2024-12-20,created,web,paypal
2722,815.0,2024-05-26,delivered,app,paypal
2723,515.0,2024-12-07,delivered,app,paypal
2724,2133.0,2025-03-14,delivered,app,transferencia
2725,822.0,2025-07-03,delivered,app,paypal
2726,1311.0,2025-11-08,paid,marketplace,paypal
2727,1705.0,2024-05-01,delivered,marketplace,paypal
2728,962.0,2024-09-20,delivered,marketplace,transferencia
2729,140.0,2024-02-07,delivered,app,paypal
2730,1066.0,2024-07-18,shipped,app,contrareembolso
2731,774.0,2023-08-29,delivered,web,paypal
2732,358.0,2023-02-14,delivered,web,tarjeta
2733,1912.0,2023-07-27,delivered,web,paypal
2734,350.0,2025-10-19,shipped,web,transferencia
2735,1794.0,2025-09-05,delivered,web,contrareembolso
2736,500.0,2023-05-22,delivered,app,transferencia
2737,1039.0,2025-02-07,delivered,app,paypal
2738,750.0,2023-12-14,delivered,app,contrareembolso
2739,2033.0,2024-01-29,delivered,web,paypal
2740,6.0,2025-10-31,delivered,app,tarjeta
2741,2418.0,2023-01-10,delivered,web,contrareembolso
2742,1998.0,2025-06-25,delivered,marketplace,contrareembolso
2743,1607.0,2024-04-21,delivered,app,contrareembolso
2744,2211.0,2023-05-19,refunded,web,paypal
2745,666.0,2025-03-27,delivered,web,paypal
2746,2131.0,2025-11-10,delivered,app,paypal
2747,2113.0,2025-06-10,delivered,marketplace,contrareembolso
2748,2710.0,2023-03-23,delivered,app,contrareembolso
2749,193.0,2024-04-24,delivered,marketplace,tarjeta
2750,131.0,2025-08-18,paid,marketplace,transferencia
2751,3020.0,2023-08-09,paid,app,paypal
2752,2322.0,2025-05-28,delivered,app,paypal
2753,2105.0,2023-11-30,paid,app,contrareembolso
2754,647.0,2025-07-09,cancelled,marketplace,paypal
2755,685.0,2024-09-05,shipped,marketplace,paypal
2756,1135.0,2025-10-19,delivered,app,tarjeta
2757,2513.0,2023-07-09,delivered,app,paypal
2758,775.0,2024-09-16,refunded,marketplace,paypal
2759,806.0,2025-12-03,delivered,marketplace,tarjeta
2760,1653.0,2024-01-10,delivered,app,transferencia
2761,1111.0,2023-08-11,cancelled,app,contrareembolso
2762,999.0,2024-02-12,created,app,tarjeta
2763,286.0,2025-05-14,cancelled,app,contrareembolso
2764,2858.0,2025-05-23,paid,app,contrareembolso
2765,327.0,2024-10-21,delivered,web,contrareembolso
2766,1049.0,2024-03-03,delivered,marketplace,tarjeta
2767,1451.0,2023-05-27,created,app,paypal
2768,2873.0,2023-10-13,delivered,marketplace,contrareembolso
2769,1471.0,2024-10-18,cancelled,marketplace,paypal
2770,1875.0,2025-09-25,paid,app,paypal
2771,54.0,2024-09-16,paid,app,paypal
2772,1213.0,2024-10-09,delivered,web,transferencia
2773,2824.0,2025-06-25,delivered,web,contrareembolso
2774,81.0,2023-08-26,created,app,contrareembolso
2775,2135.0,2023-10-06,shipped,marketplace,contrareembolso
2776,133.0,2023-06-05,delivered,marketplace,tarjeta
2777,58.0,2025-05-04,created,web,tarjeta
2778,2279.0,2023-01-23,paid,marketplace,paypal
2779,1249.0,2023-12-10,delivered,app,paypal
2780,1154.0,2024-03-05,delivered,app,transferencia
2781,1030.0,2025-09-20,created,web,paypal
2782,2690.0,2024-04-15,delivered,marketplace,contrareembolso
2783,125.0,2024-12-22,delivered,web,transferencia
2784,2390.0,2025-10-12,delivered,web,paypal
2785,842.0,2024-08-28,delivered,marketplace,contrareembolso
2786,80.0,2024-06-30,delivered,app,transferencia
2787,2659.0,2023-07-01,paid,marketplace,tarjeta
2788,1607.0,2023-09-15,delivered,marketplace,paypal
2789,1769.0,2025-07-11,delivered,web,paypal
2790,2036.0,2024-07-02,cancelled,app,paypal
2791,1981.0,2023-10-27,delivered,app,paypal
2792,1498.0,2024-11-26,shipped,marketplace,contrareembolso
2793,1041.0,2023-11-17,delivered,app,paypal
2794,2171.0,2023-01-23,delivered,web,contrareembolso
2795,1902.0,2025-11-16,delivered,web,paypal
2796,1997.0,2025-03-19,paid,web,transferencia
2797,1626.0,2025-02-27,delivered,app,tarjeta
2798,2956.0,2024-06-01,cancelled,web,contrareembolso
2799,2249.0,2024-06-29,delivered,web,paypal
2800,1900.0,2023-11-18,delivered,web,transferencia
2801,274.0,2023-02-19,delivered,app,transferencia
2802,308.0,2024-12-31,delivered,marketplace,contrareembolso
2803,416.0,2025-03-07,delivered,web,paypal
2804,1970.0,2025-01-26,delivered,web,paypal
2805,4.0,2025-12-22,delivered,marketplace,contrareembolso
2806,494.0,2025-05-07,delivered,web,tarjeta
2807,2085.0,2024-01-30,delivered,web,contrareembolso
2808,2453.0,2025-06-17,delivered,app,paypal
2809,1537.0,2024-07-01,delivered,marketplace,contrareembolso
2810,1499.0,2025-08-18,cancelled,app,paypal
2811,2698.0,2025-06-12,delivered,web,transferencia
2812,1102.0,2025-12-03,cancelled,marketplace,tarjeta
2813,2369.0,2024-10-23,delivered,marketplace,paypal
2814,19.0,2023-06-14,delivered,web,contrareembolso
2815,1004.0,2024-02-02,delivered,marketplace,transferencia
2816,2306.0,2025-09-03,delivered,web,paypal
2817,276.0,2023-07-15,refunded,marketplace,paypal
2818,624.0,2025-05-19,delivered,marketplace,tarjeta
2819,607.0,2023-02-25,delivered,web,contrareembolso
2820,2421.0,2024-07-26,cancelled,app,tarjeta
2821,1567.0,2023-06-05,delivered,web,contrareembolso
2822,2473.0,2023-06-21,delivered,app,paypal
2823,1588.0,2023-05-08,paid,web,contrareembolso
2824,2572.0,2025-02-25,shipped,app,transferencia
2825,1245.0,2025-06-08,delivered,web,contrareembolso
2826,1596.0,2025-09-22,delivered,marketplace,transferencia
2827,1628.0,2025-10-31,delivered,marketplace,contrareembolso
2828,704.0,2024-10-11,shipped,marketplace,tarjeta
2829,797.0,2023-01-19,delivered,marketplace,tarjeta
2830,2285.0,2023-12-14,shipped,web,contrareembolso
2831,1366.0,2023-06-10,shipped,marketplace,contrareembolso
2832,611.0,2023-07-16,delivered,app,transferencia
2833,452.0,2023-03-02,delivered,marketplace,transferencia
2834,2782.0,2023-11-26,shipped,marketplace,tarjeta
2835,2356.0,2025-11-24,delivered,marketplace,tarjeta
2836,1784.0,2023-05-18,cancelled,app,tarjeta
2837,1277.0,2023-07-06,refunded,app,transferencia
2838,499.0,2023-05-28,cancelled,marketplace,paypal
2839,2806.0,2025-02-11,delivered,marketplace,tarjeta
2840,1193.0,2023-04-27,paid,web,transferencia
2841,1772.0,2024-08-04,shipped,app,paypal
2842,813.0,2025-01-21,refunded,marketplace,tarjeta
2843,1799.0,2025-06-04,delivered,web,paypal
2844,1936.0,2025-08-18,delivered,web,paypal
2845,2809.0,2023-01-26,delivered,marketplace,transferencia
2846,859.0,2025-06-02,delivered,app,contrareembolso
2847,2813.0,2023-06-04,delivered,marketplace,transferencia
2848,1861.0,2024-09-24,shipped,web,contrareembolso
2849,553.0,2025-04-10,delivered,web,transferencia
2850,2903.0,2024-12-07,delivered,marketplace,tarjeta
2851,2289.0,2024-04-29,shipped,marketplace,contrareembolso
2852,2285.0,2025-04-20,delivered,marketplace,contrareembolso
2853,1702.0,2023-11-07,shipped,marketplace,tarjeta
2854,690.0,2024-06-26,delivered,web,transferencia
2855,1358.0,2025-01-27,delivered,web,transferencia
2856,1413.0,2025-11-13,shipped,marketplace,tarjeta
2857,766.0,2023-09-03,delivered,marketplace,contrareembolso
2858,949.0,2024-07-31,delivered,app,contrareembolso
2859,2047.0,2025-03-24,delivered,marketplace,paypal
2860,1868.0,2023-03-09,shipped,marketplace,transferencia
2861,870.0,2023-07-02,delivered,app,paypal
2862,1411.0,2025-02-08,delivered,web,paypal
2863,495.0,2024-06-08,delivered,marketplace,transferencia
2864,2065.0,2023-12-29,paid,marketplace,paypal
2865,460.0,2024-09-01,delivered,app,paypal
2866,796.0,2024-05-28,created,app,paypal
2867,1789.0,2023-11-02,delivered,marketplace,contrareembolso
2868,,2023-01-27,cancelled,app,contrareembolso
2869,219.0,2024-05-29,delivered,web,transferencia
2870,2113.0,2023-05-25,delivered,web,contrareembolso
2871,147.0,2023-02-23,delivered,marketplace,contrareembolso
2872,304.0,2023-01-19,delivered,marketplace,tarjeta
2873,275.0,2025-06-01,shipped,app,paypal
2874,976.0,2025-06-10,shipped,app,tarjeta
2875,2087.0,2025-03-15,delivered,marketplace,transferencia
2876,360.0,2025-04-13,delivered,app,contrareembolso
2877,1990.0,2023-03-28,cancelled,marketplace,contrareembolso
2878,709.0,2023-06-25,delivered,app,transferencia
2879,340.0,2025-11-23,delivered,web,paypal
2880,2508.0,2025-02-10,delivered,app,transferencia
2881,2971.0,2024-09-13,refunded,app,transferencia
2882,2473.0,2023-12-16,paid,marketplace,paypal
2883,450.0,2024-02-22,delivered,web,transferencia
2884,2604.0,2025-08-09,delivered,app,paypal
2885,1318.0,2025-05-04,paid,app,transferencia
2886,422.0,2023-04-25,delivered,app,contrareembolso
2887,1981.0,2024-01-16,delivered,web,transferencia
2888,1742.0,2024-04-24,cancelled,web,contrareembolso
2889,2744.0,2023-08-14,delivered,web,transferencia
2890,2084.0,2023-06-14,shipped,web,transferencia
2891,445.0,2025-07-12,cancelled,web,transferencia
2892,2642.0,2023-12-21,created,app,paypal
2893,2681.0,2023-01-25,shipped,web,contrareembolso
2894,845.0,2024-02-10,delivered,app,contrareembolso
2895,839.0,2025-09-11,delivered,app,tarjeta
2896,2979.0,2025-09-07,delivered,app,contrareembolso
2897,988.0,2024-07-01,delivered,web,paypal
2898,2608.0,2023-02-23,delivered,web,contrareembolso
2899,2329.0,2024-06-25,delivered,app,transferencia
2900,1810.0,2023-03-19,shipped,marketplace,transferencia
2901,2649.0,2023-12-06,shipped,web,paypal
2902,628.0,2023-12-19,delivered,marketplace,contrareembolso
2903,1443.0,2023-09-28,created,marketplace,contrareembolso
2904,1581.0,2024-06-13,cancelled,web,transferencia
2905,1017.0,2024-08-31,delivered,app,transferencia
2906,768.0,2024-07-31,delivered,marketplace,transferencia
2907,2271.0,2025-01-06,delivered,marketplace,contrareembolso
2908,62.0,2025-01-21,delivered,marketplace,transferencia
2909,600.0,2024-08-11,delivered,app,contrareembolso
2910,345.0,2023-09-28,delivered,app,paypal
2911,1140.0,2025-07-10,paid,marketplace,transferencia
2912,629.0,2025-07-21,delivered,app,tarjeta
2913,1462.0,2025-11-07,delivered,marketplace,tarjeta
2914,2866.0,2024-07-21,shipped,app,tarjeta
2915,743.0,2023-09-03,delivered,app,paypal
2916,1520.0,2025-03-24,delivered,marketplace,transferencia
2917,537.0,2025-11-28,delivered,app,paypal
2918,449.0,2023-05-15,delivered,app,transferencia
2919,2406.0,2024-10-21,delivered,app,tarjeta
2920,1170.0,2023-06-21,delivered,web,transferencia
2921,1415.0,2025-12-15,delivered,marketplace,paypal
2922,307.0,2024-09-13,delivered,web,paypal
2923,249.0,2025-07-02,paid,marketplace,contrareembolso
2924,438.0,2023-04-06,delivered,web,paypal
2925,2825.0,2023-08-04,shipped,app,contrareembolso
2926,496.0,2023-03-19,cancelled,web,contrareembolso
2927,2142.0,2024-01-10,delivered,web,transferencia
2928,1117.0,2025-03-01,created,app,contrareembolso
2929,1268.0,2023-05-18,delivered,web,tarjeta
2930,1184.0,2023-08-29,paid,web,contrareembolso
2931,2371.0,2023-07-03,delivered,app,tarjeta
2932,1055.0,2023-01-13,delivered,app,contrareembolso
2933,2708.0,2025-06-26,refunded,web,paypal
2934,411.0,2025-11-15,delivered,marketplace,tarjeta
2935,115.0,2025-04-05,delivered,app,contrareembolso
2936,438.0,2024-01-08,shipped,marketplace,paypal
2937,463.0,2025-05-25,delivered,web,paypal
2938,1532.0,2024-10-10,shipped,marketplace,tarjeta
2939,2666.0,2025-06-28,delivered,app,contrareembolso
2940,41.0,2024-06-04,delivered,web,tarjeta
2941,993.0,2023-02-07,delivered,marketplace,contrareembolso
2942,1447.0,2023-01-13,delivered,app,paypal
2943,1202.0,2024-11-07,cancelled,web,contrareembolso
2944,2338.0,2023-08-29,delivered,marketplace,paypal
2945,2430.0,2025-05-25,shipped,marketplace,tarjeta
2946,2088.0,2025-11-08,shipped,app,transferencia
2947,639.0,2024-11-14,delivered,marketplace,paypal
2948,2882.0,2024-11-19,shipped,marketplace,transferencia
2949,1144.0,2023-02-07,delivered,marketplace,transferencia
2950,1298.0,2025-01-08,delivered,web,contrareembolso
2951,197.0,2024-01-11,delivered,app,tarjeta
2952,2223.0,2024-08-15,delivered,web,transferencia
2953,1899.0,2023-08-13,shipped,web,paypal
2954,2790.0,2023-01-01,delivered,marketplace,contrareembolso
2955,1706.0,2024-04-13,delivered,app,transferencia
2956,286.0,2024-08-14,cancelled,marketplace,paypal
2957,1604.0,2023-05-18,delivered,web,tarjeta
2958,2311.0,2024-09-04,created,app,paypal
2959,729.0,2024-03-28,delivered,app,contrareembolso
2960,2284.0,2023-05-25,delivered,marketplace,paypal
2961,122.0,2024-07-30,delivered,app,tarjeta
2962,992.0,2023-08-26,delivered,app,transferencia
2963,1618.0,2023-11-18,cancelled,web,paypal
2964,663.0,2024-02-28,delivered,app,transferencia
2965,1543.0,2023-03-08,shipped,app,paypal
2966,2310.0,2025-03-14,shipped,marketplace,contrareembolso
2967,451.0,2023-07-30,delivered,marketplace,transferencia
2968,1083.0,2023-04-11,delivered,marketplace,paypal
2969,2271.0,2023-01-26,paid,web,paypal
2970,1299.0,2025-04-21,cancelled,marketplace,transferencia
2971,1486.0,2023-08-29,cancelled,marketplace,tarjeta
2972,6.0,2025-08-18,created,web,transferencia
2973,2944.0,2024-03-25,delivered,web,transferencia
2974,1354.0,2024-07-05,delivered,web,tarjeta
2975,1458.0,2023-10-31,delivered,web,tarjeta
2976,396.0,2023-06-08,refunded,marketplace,paypal
2977,2999.0,2025-10-06,delivered,marketplace,contrareembolso
2978,2370.0,2023-05-18,created,web,tarjeta
2979,474.0,2024-11-19,refunded,marketplace,contrareembolso
2980,1058.0,2024-12-08,delivered,app,transferencia
2981,2812.0,2025-10-25,delivered,web,transferencia
2982,2339.0,2023-08-09,delivered,web,contrareembolso
2983,729.0,2024-05-02,delivered,web,transferencia
2984,918.0,2023-03-08,paid,app,tarjeta
2985,341.0,2024-01-13,delivered,app,tarjeta
2986,2011.0,2024-08-19,delivered,web,tarjeta
2987,2133.0,2023-08-06,delivered,marketplace,transferencia
2988,2083.0,2025-03-10,shipped,web,contrareembolso
2989,2507.0,2023-04-19,delivered,web,paypal
2990,2007.0,2023-02-11,delivered,marketplace,contrareembolso
2991,484.0,2025-08-06,delivered,web,contrareembolso
2992,511.0,2024-10-08,paid,app,contrareembolso
2993,2008.0,2024-06-08,refunded,web,contrareembolso
2994,1176.0,2024-07-12,delivered,app,transferencia
2995,1200.0,2023-12-19,delivered,app,contrareembolso
2996,1511.0,2024-07-06,delivered,web,paypal
2997,2068.0,2024-01-11,delivered,app,paypal
2998,2616.0,2023-02-03,delivered,app,paypal
2999,43.0,2024-07-13,delivered,web,contrareembolso
3000,2643.0,2024-04-02,cancelled,marketplace,contrareembolso
3001,1775.0,2024-03-15,delivered,web,contrareembolso
3002,2502.0,2023-09-11,shipped,marketplace,contrareembolso
3003,1534.0,2024-03-04,delivered,web,contrareembolso
3004,1111.0,2024-07-07,delivered,app,contrareembolso
3005,302.0,2023-02-19,delivered,app,tarjeta
3006,1381.0,2024-12-04,shipped,web,contrareembolso
3007,2665.0,2025-01-16,delivered,web,paypal
3008,2332.0,2024-05-31,cancelled,web,tarjeta
3009,1915.0,2023-09-10,delivered,marketplace,contrareembolso
3010,1396.0,2023-03-24,delivered,web,transferencia
3011,2025.0,2023-04-30,delivered,web,contrareembolso
3012,1999.0,2024-06-04,delivered,app,transferencia
3013,623.0,2024-11-26,delivered,marketplace,contrareembolso
3014,1729.0,2025-01-13,delivered,marketplace,transferencia
3015,1928.0,2025-08-02,delivered,app,transferencia
3016,2634.0,2024-01-22,delivered,web,paypal
3017,427.0,2025-07-28,delivered,web,transferencia
3018,856.0,2025-06-05,delivered,marketplace,tarjeta
3019,144.0,2023-01-05,delivered,marketplace,contrareembolso
3020,1057.0,2024-03-15,delivered,app,contrareembolso
3021,1868.0,2023-08-20,delivered,app,contrareembolso
3022,657.0,2024-10-15,cancelled,marketplace,transferencia
3023,2001.0,2023-01-09,refunded,web,contrareembolso
3024,951.0,2025-01-30,paid,web,tarjeta
3025,487.0,2023-10-08,refunded,marketplace,tarjeta
3026,1291.0,2023-10-16,shipped,app,transferencia
3027,2381.0,2025-07-25,delivered,web,contrareembolso
3028,2340.0,2024-11-05,shipped,web,transferencia
3029,2167.0,2024-05-11,delivered,marketplace,paypal
3030,1142.0,2025-09-25,cancelled,web,contrareembolso
3031,1687.0,2023-03-27,refunded,marketplace,contrareembolso
3032,84.0,2023-03-17,delivered,web,tarjeta
3033,2362.0,,shipped,app,transferencia
3034,2742.0,2023-02-07,delivered,app,contrareembolso
3035,910.0,2024-04-01,delivered,app,paypal
3036,641.0,2025-04-02,delivered,web,contrareembolso
3037,2434.0,2024-04-23,cancelled,web,contrareembolso
3038,2151.0,2023-03-24,delivered,app,transferencia
3039,2045.0,2024-10-03,shipped,web,paypal
3040,445.0,2024-02-06,delivered,marketplace,tarjeta
3041,2663.0,2025-05-23,cancelled,app,transferencia
3042,1235.0,2025-01-25,delivered,marketplace,paypal
3043,519.0,2024-06-30,delivered,web,contrareembolso
3044,2378.0,2024-07-02,paid,app,contrareembolso
3045,2743.0,2023-08-24,delivered,marketplace,paypal
3046,1310.0,2024-01-20,shipped,marketplace,paypal
3047,98.0,2025-01-25,paid,app,transferencia
3048,1099.0,2023-03-19,created,marketplace,paypal
3049,212.0,2025-12-05,delivered,app,paypal
3050,1471.0,2025-03-16,delivered,web,paypal
3051,328.0,2023-11-02,delivered,marketplace,tarjeta
3052,861.0,2024-08-18,delivered,app,contrareembolso
3053,163.0,2024-03-10,created,web,tarjeta
3054,1477.0,2025-07-03,delivered,app,tarjeta
3055,1068.0,2023-10-12,delivered,app,contrareembolso
3056,914.0,2024-02-03,delivered,app,transferencia
3057,3006.0,2023-10-19,delivered,marketplace,contrareembolso
3058,409.0,2023-06-24,created,web,paypal
3059,155.0,2025-03-10,paid,web,tarjeta
3060,930.0,2025-09-25,delivered,app,paypal
3061,2447.0,2025-02-17,delivered,marketplace,tarjeta
3062,1884.0,2023-05-03,paid,app,paypal
3063,2706.0,2025-01-17,delivered,web,paypal
3064,2181.0,2023-04-19,delivered,app,tarjeta
3065,699.0,2025-06-06,delivered,marketplace,contrareembolso
3066,692.0,2024-07-11,shipped,marketplace,tarjeta
3067,1798.0,2025-07-28,delivered,marketplace,tarjeta
3068,2401.0,2023-06-01,shipped,web,transferencia
3069,856.0,2023-07-18,delivered,marketplace,contrareembolso
3070,1908.0,2024-07-10,delivered,app,contrareembolso
3071,2853.0,2023-11-01,shipped,web,transferencia
3072,53.0,2024-12-11,delivered,web,tarjeta
3073,1086.0,2025-04-13,delivered,app,paypal
3074,1683.0,2025-10-22,cancelled,marketplace,transferencia
3075,124.0,2024-05-16,delivered,marketplace,tarjeta
3076,2197.0,2024-04-28,delivered,app,transferencia
3077,1189.0,2024-05-13,created,app,transferencia
3078,,2025-03-17,delivered,marketplace,contrareembolso
3079,423.0,2024-02-22,refunded,web,contrareembolso
3080,1380.0,2025-04-18,delivered,web,transferencia
3081,921.0,2023-12-15,delivered,app,tarjeta
3082,1300.0,2023-03-13,paid,marketplace,contrareembolso
3083,2044.0,2023-04-09,paid,web,tarjeta
3084,1646.0,2025-07-03,delivered,app,transferencia
3085,1640.0,2025-01-03,refunded,web,contrareembolso
3086,888.0,2024-10-31,delivered,app,tarjeta
3087,895.0,2024-09-05,delivered,marketplace,transferencia
3088,2950.0,2025-03-24,delivered,web,transferencia
3089,2005.0,2024-07-22,delivered,web,paypal
3090,2899.0,2025-09-28,delivered,app,paypal
3091,2991.0,2025-12-13,delivered,marketplace,contrareembolso
3092,835.0,2024-04-12,delivered,web,tarjeta
3093,2958.0,2025-06-03,delivered,app,paypal
3094,776.0,2025-01-06,delivered,marketplace,tarjeta
3095,225.0,2023-04-23,delivered,web,contrareembolso
3096,2592.0,2025-06-18,delivered,web,transferencia
3097,127.0,2023-10-21,delivered,app,transferencia
3098,1604.0,2023-05-09,delivered,web,paypal
3099,1889.0,2024-07-21,delivered,app,transferencia
3100,2896.0,2024-08-04,cancelled,web,contrareembolso
3101,1725.0,2023-06-21,shipped,app,tarjeta
3102,92.0,2024-01-07,created,web,tarjeta
3103,2388.0,2023-01-27,delivered,web,contrareembolso
3104,1735.0,2025-07-15,delivered,marketplace,contrareembolso
3105,2064.0,2023-03-30,delivered,marketplace,transferencia
3106,2432.0,2025-02-25,delivered,web,contrareembolso
3107,2010.0,2025-03-05,delivered,web,transferencia
3108,2179.0,2024-06-10,delivered,marketplace,tarjeta
3109,1167.0,2025-05-31,shipped,app,contrareembolso
3110,110.0,2024-02-09,delivered,app,tarjeta
3111,1356.0,2023-06-25,delivered,app,contrareembolso
3112,1326.0,2023-06-25,delivered,marketplace,paypal
3113,1360.0,2023-04-17,delivered,web,transferencia
3114,1234.0,2025-08-09,delivered,web,contrareembolso
3115,557.0,2024-12-12,delivered,web,tarjeta
3116,2226.0,2024-10-15,delivered,app,contrareembolso
3117,729.0,2025-07-23,delivered,marketplace,tarjeta
3118,10.0,2024-01-09,shipped,app,tarjeta
3119,500.0,2024-05-11,delivered,marketplace,paypal
3120,1480.0,2025-09-03,delivered,web,contrareembolso
3121,1013.0,2025-06-25,paid,web,contrareembolso
3122,426.0,2023-07-09,delivered,app,tarjeta
3123,384.0,2023-08-29,delivered,marketplace,paypal
3124,1063.0,2025-08-16,cancelled,app,paypal
3125,2498.0,2023-05-03,delivered,web,tarjeta
3126,2215.0,2023-06-19,shipped,web,contrareembolso
3127,1901.0,2025-02-04,delivered,marketplace,paypal
3128,2521.0,2023-07-15,delivered,app,tarjeta
3129,368.0,2023-01-18,paid,app,tarjeta
3130,1915.0,2025-10-24,delivered,web,transferencia
3131,39.0,2024-03-02,delivered,web,paypal
3132,424.0,2023-11-29,delivered,marketplace,transferencia
3133,2260.0,2023-01-01,delivered,web,contrareembolso
3134,928.0,2023-07-12,created,marketplace,tarjeta
3135,2016.0,2025-09-11,delivered,web,transferencia
3136,517.0,2024-12-13,delivered,app,transferencia
3137,1413.0,2025-11-16,cancelled,marketplace,contrareembolso
3138,585.0,2025-12-21,created,app,contrareembolso
3139,2454.0,2025-12-13,delivered,marketplace,contrareembolso
3140,478.0,2023-03-22,paid,marketplace,paypal
3141,2736.0,2024-05-25,delivered,marketplace,paypal
3142,1946.0,2023-07-10,delivered,marketplace,tarjeta
3143,2050.0,2025-10-05,delivered,marketplace,transferencia
3144,2147.0,2025-12-17,delivered,web,contrareembolso
3145,1889.0,2025-04-04,shipped,marketplace,contrareembolso
3146,2481.0,2023-09-11,delivered,web,contrareembolso
3147,1426.0,2024-11-19,cancelled,marketplace,paypal
3148,2435.0,2024-04-13,delivered,web,tarjeta
3149,2095.0,2025-02-18,delivered,web,tarjeta
3150,711.0,2023-06-18,delivered,marketplace,transferencia
3151,513.0,2023-04-04,delivered,web,paypal
3152,2723.0,2023-03-29,delivered,marketplace,transferencia
3153,791.0,2023-03-05,delivered,marketplace,paypal
3154,2587.0,2023-03-30,cancelled,marketplace,tarjeta
3155,2638.0,2023-02-11,delivered,app,paypal
3156,623.0,2023-01-09,refunded,web,tarjeta
3157,2996.0,2023-04-21,shipped,app,contrareembolso
3158,2449.0,2023-02-01,delivered,app,paypal
3159,1497.0,2023-09-08,delivered,web,contrareembolso
3160,1736.0,2024-08-09,delivered,marketplace,transferencia
3161,2771.0,2023-12-16,delivered,web,transferencia
3162,777.0,2025-07-26,shipped,web,contrareembolso
3163,1721.0,2025-05-24,delivered,marketplace,transferencia
3164,2669.0,2024-07-16,delivered,marketplace,transferencia
3165,2373.0,2025-05-22,delivered,marketplace,contrareembolso
3166,1057.0,2025-09-21,delivered,app,paypal
3167,2981.0,2023-09-05,refunded,marketplace,transferencia
3168,1459.0,2024-04-18,delivered,marketplace,paypal
3169,2898.0,2023-06-01,delivered,app,transferencia
3170,3002.0,2024-05-17,delivered,app,tarjeta
3171,1145.0,2025-10-05,refunded,web,contrareembolso
3172,2577.0,2023-12-10,paid,marketplace,tarjeta
3173,3020.0,2025-02-17,delivered,app,transferencia
3174,1851.0,2023-10-02,shipped,marketplace,tarjeta
3175,1355.0,2024-08-09,created,web,paypal
3176,664.0,2025-08-24,delivered,marketplace,paypal
3177,1187.0,2023-11-25,delivered,web,contrareembolso
3178,2242.0,2025-10-21,delivered,marketplace,tarjeta
3179,1151.0,2025-10-09,delivered,app,contrareembolso
3180,1087.0,2025-02-04,delivered,app,transferencia
3181,1966.0,2024-08-15,delivered,marketplace,contrareembolso
3182,1412.0,2023-07-24,delivered,web,tarjeta
3183,821.0,2023-12-01,delivered,marketplace,transferencia
3184,2254.0,2024-12-26,delivered,web,contrareembolso
3185,1413.0,2024-12-07,delivered,web,transferencia
3186,2166.0,2025-09-19,delivered,app,contrareembolso
3187,2088.0,2025-01-28,delivered,web,paypal
3188,2352.0,2023-07-29,created,web,tarjeta
3189,1683.0,2023-08-03,delivered,marketplace,contrareembolso
3190,324.0,2023-12-31,refunded,app,transferencia
3191,2268.0,2023-04-05,created,marketplace,paypal
3192,1475.0,2025-10-18,delivered,app,transferencia
3193,2691.0,2024-08-30,delivered,app,paypal
3194,2454.0,2025-04-06,delivered,web,transferencia
3195,2089.0,2023-08-19,delivered,web,transferencia
3196,1313.0,2023-11-05,delivered,web,tarjeta
